episode,step,pos_x,pos_y,action,action_was_parsed,complexity,depth,reward,cumulative_depth,depth_budget_remaining,done,success
8,61,0,2,up,False,0.42398,0,-0.01,0,150,False,False
8,62,0,1,left,False,0.442313,0,-0.01,0,150,False,False
8,63,0,2,right,False,0.545646,0,-0.01,0,150,False,False
8,64,0,3,right,False,0.442313,0,-0.01,0,150,False,False
8,65,1,3,down,False,0.50898,0,-0.01,0,150,False,False
8,66,2,3,down,False,0.320646,0,-0.01,0,150,False,False
8,67,2,2,left,False,0.302313,0,-0.01,0,150,False,False
8,68,3,2,down,False,0.320646,0,-0.01,0,150,False,False
8,69,2,2,up,False,0.302313,0,-0.01,0,150,False,False
8,70,2,1,left,False,0.320646,0,-0.01,0,150,False,False
8,71,2,2,right,False,0.50898,0,-0.01,0,150,False,False
8,72,3,2,down,False,0.320646,0,-0.01,0,150,False,False
8,73,3,1,left,False,0.302313,0,-0.01,0,150,False,False
8,74,2,1,up,False,0.405646,0,-0.01,0,150,False,False
8,75,2,2,right,False,0.50898,0,-0.01,0,150,False,False
8,76,2,1,left,False,0.320646,0,-0.01,0,150,False,False
8,77,2,2,right,False,0.50898,0,-0.01,0,150,False,False
8,78,2,1,left,False,0.320646,0,-0.01,0,150,False,False
8,79,2,2,right,False,0.50898,0,-0.01,0,150,False,False
8,80,3,2,down,False,0.320646,0,-0.01,0,150,False,False
8,81,3,3,right,False,0.302313,0,-0.01,0,150,False,False
8,82,2,3,up,False,0.28398,0,-0.01,0,150,False,False
8,83,3,3,down,False,0.302313,0,-0.01,0,150,False,False
8,84,2,3,up,False,0.28398,0,-0.01,0,150,False,False
8,85,3,3,down,False,0.302313,0,-0.01,0,150,False,False
8,86,4,3,down,False,0.28398,0,-0.01,0,150,False,False
8,87,4,2,left,False,0.350646,0,-0.01,0,150,False,False
8,88,3,2,up,False,0.36898,0,-0.01,0,150,False,False
8,89,2,2,up,False,0.302313,0,-0.01,0,150,False,False
8,90,2,3,right,False,0.320646,0,-0.01,0,150,False,False
8,91,2,2,left,False,0.302313,0,-0.01,0,150,False,False
8,92,3,2,down,False,0.320646,0,-0.01,0,150,False,False
8,93,3,3,right,False,0.302313,0,-0.01,0,150,False,False
8,94,4,3,down,False,0.28398,0,-0.01,0,150,False,False
8,95,3,3,up,False,0.350646,0,-0.01,0,150,False,False
8,96,3,4,right,False,0.28398,0,-0.01,0,150,False,False
8,97,3,5,right,False,0.265646,0,-0.01,0,150,False,False
8,98,4,5,down,False,0.332313,0,-0.01,0,150,False,False
8,99,4,6,right,False,0.22898,0,-0.01,0,150,True,False
9,0,0,1,right,False,0.64898,0,-0.01,0,150,False,False
9,1,0,0,left,False,0.545646,0,-0.01,0,150,False,False
9,2,0,1,right,False,0.64898,0,-0.01,0,150,False,False
9,3,1,1,down,False,0.545646,0,-0.01,0,150,False,False
9,4,0,1,up,False,0.442313,0,-0.01,0,150,False,False
9,5,1,1,down,False,0.545646,0,-0.01,0,150,False,False
9,6,2,1,down,False,0.442313,0,-0.01,0,150,False,False
9,7,2,2,right,False,0.33898,0,-0.01,0,150,False,False
9,8,1,2,up,False,0.320646,0,-0.01,0,150,False,False
9,9,1,1,left,False,0.42398,0,-0.01,0,150,False,False
9,10,1,2,right,False,0.442313,0,-0.01,0,150,False,False
9,11,1,3,right,False,0.42398,0,-0.01,0,150,False,False
9,12,1,4,right,False,0.405646,0,-0.01,0,150,False,False
9,13,0,4,up,False,0.387313,0,-0.01,0,150,False,False
9,14,0,5,right,False,0.490646,0,-0.01,0,150,False,False
9,15,1,5,down,False,0.387313,0,-0.01,0,150,False,False
9,16,1,6,right,False,0.28398,0,-0.01,0,150,False,False
9,17,1,7,right,False,0.265646,0,-0.01,0,150,False,False
9,18,2,7,down,False,0.247313,0,-0.01,0,150,False,False
9,19,3,7,down,False,0.22898,0,-0.01,0,150,False,False
9,20,4,7,down,False,0.210646,0,-0.01,0,150,False,False
9,21,3,7,up,False,0.277313,0,-0.01,0,150,False,False
9,22,2,7,up,False,0.210646,0,-0.01,0,150,False,False
9,23,3,7,down,False,0.22898,0,-0.01,0,150,False,False
9,24,2,7,up,False,0.210646,0,-0.01,0,150,False,False
9,25,2,8,right,False,0.22898,0,-0.01,0,150,False,False
9,26,1,8,up,False,0.210646,0,-0.01,0,150,False,False
9,27,1,7,left,False,0.22898,0,-0.01,0,150,False,False
9,28,2,7,down,False,0.247313,0,-0.01,0,150,False,False
9,29,3,7,down,False,0.22898,0,-0.01,0,150,False,False
9,30,3,8,right,False,0.210646,0,-0.01,0,150,False,False
9,31,2,8,up,False,0.192313,0,-0.01,0,150,False,False
9,32,2,7,left,False,0.210646,0,-0.01,0,150,False,False
9,33,3,7,down,False,0.22898,0,-0.01,0,150,False,False
9,34,3,8,right,False,0.210646,0,-0.01,0,150,False,False
9,35,3,7,left,False,0.192313,0,-0.01,0,150,False,False
9,36,3,6,left,False,0.210646,0,-0.01,0,150,False,False
9,37,2,6,up,False,0.22898,0,-0.01,0,150,False,False
9,38,3,6,down,False,0.247313,0,-0.01,0,150,False,False
9,39,2,6,up,False,0.22898,0,-0.01,0,150,False,False
9,40,2,7,right,False,0.247313,0,-0.01,0,150,False,False
9,41,1,7,up,False,0.22898,0,-0.01,0,150,False,False
9,42,1,8,right,False,0.247313,0,-0.01,0,150,False,False
9,43,1,9,right,False,0.22898,0,-0.01,0,150,False,False
9,44,0,9,up,False,0.295646,0,-0.01,0,150,False,False
9,45,1,9,down,False,0.39898,0,-0.01,0,150,False,False
9,46,0,9,up,False,0.295646,0,-0.01,0,150,False,False
9,47,0,8,left,False,0.39898,0,-0.01,0,150,False,False
9,48,0,9,right,False,0.332313,0,-0.01,0,150,False,False
9,49,1,9,down,False,0.39898,0,-0.01,0,150,False,False
9,50,1,8,left,False,0.295646,0,-0.01,0,150,False,False
9,51,0,8,up,False,0.22898,0,-0.01,0,150,False,False
9,52,1,8,down,False,0.332313,0,-0.01,0,150,False,False
9,53,2,8,down,False,0.22898,0,-0.01,0,150,False,False
9,54,3,8,down,False,0.210646,0,-0.01,0,150,False,False
9,55,3,7,left,False,0.192313,0,-0.01,0,150,False,False
9,56,2,7,up,False,0.210646,0,-0.01,0,150,False,False
9,57,1,7,up,False,0.22898,0,-0.01,0,150,False,False
9,58,2,7,down,False,0.247313,0,-0.01,0,150,False,False
9,59,1,7,up,False,0.22898,0,-0.01,0,150,False,False
9,60,0,7,up,False,0.247313,0,-0.01,0,150,False,False
9,61,0,8,right,False,0.350646,0,-0.01,0,150,False,False
9,62,0,7,left,False,0.332313,0,-0.01,0,150,False,False
9,63,0,8,right,False,0.350646,0,-0.01,0,150,False,False
9,64,1,8,down,False,0.332313,0,-0.01,0,150,False,False
9,65,1,9,right,False,0.22898,0,-0.01,0,150,False,False
9,66,0,9,up,False,0.295646,0,-0.01,0,150,False,False
9,67,0,8,left,False,0.39898,0,-0.01,0,150,False,False
9,68,1,8,down,False,0.332313,0,-0.01,0,150,False,False
9,69,0,8,up,False,0.22898,0,-0.01,0,150,False,False
9,70,0,9,right,False,0.332313,0,-0.01,0,150,False,False
9,71,1,9,down,False,0.39898,0,-0.01,0,150,False,False
9,72,0,9,up,False,0.295646,0,-0.01,0,150,False,False
9,73,1,9,down,False,0.39898,0,-0.01,0,150,False,False
9,74,0,9,up,False,0.295646,0,-0.01,0,150,False,False
9,75,0,8,left,False,0.39898,0,-0.01,0,150,False,False
9,76,0,9,right,False,0.332313,0,-0.01,0,150,False,False
9,77,1,9,down,False,0.39898,0,-0.01,0,150,False,False
9,78,1,8,left,False,0.295646,0,-0.01,0,150,False,False
9,79,1,7,left,False,0.22898,0,-0.01,0,150,False,False
9,80,0,7,up,False,0.247313,0,-0.01,0,150,False,False
9,81,1,7,down,False,0.350646,0,-0.01,0,150,False,False
9,82,1,8,right,False,0.247313,0,-0.01,0,150,False,False
9,83,2,8,down,False,0.22898,0,-0.01,0,150,False,False
9,84,3,8,down,False,0.210646,0,-0.01,0,150,False,False
9,85,2,8,up,False,0.192313,0,-0.01,0,150,False,False
9,86,2,7,left,False,0.210646,0,-0.01,0,150,False,False
9,87,1,7,up,False,0.22898,0,-0.01,0,150,False,False
9,88,1,6,left,False,0.247313,0,-0.01,0,150,False,False
9,89,0,6,up,False,0.265646,0,-0.01,0,150,False,False
9,90,0,7,right,False,0.36898,0,-0.01,0,150,False,False
9,91,0,6,left,False,0.350646,0,-0.01,0,150,False,False
9,92,0,5,left,False,0.36898,0,-0.01,0,150,False,False
9,93,1,5,down,False,0.387313,0,-0.01,0,150,False,False
9,94,1,6,right,False,0.28398,0,-0.01,0,150,False,False
9,95,2,6,down,False,0.265646,0,-0.01,0,150,False,False
9,96,1,6,up,False,0.247313,0,-0.01,0,150,False,False
9,97,1,7,right,False,0.265646,0,-0.01,0,150,False,False
9,98,1,6,left,False,0.247313,0,-0.01,0,150,False,False
9,99,0,6,up,False,0.265646,0,-0.01,0,150,True,False
10,0,1,0,down,False,0.64898,0,-0.01,0,150,False,False
10,1,2,0,down,False,0.460646,0,-0.01,0,150,False,False
10,2,3,0,down,False,0.442313,0,-0.01,0,150,False,False
10,3,3,1,right,False,0.42398,0,-0.01,0,150,False,False
10,4,2,1,up,False,0.320646,0,-0.01,0,150,False,False
10,5,1,1,up,False,0.42398,0,-0.01,0,150,False,False
10,6,1,0,left,False,0.442313,0,-0.01,0,150,False,False
10,7,2,0,down,False,0.460646,0,-0.01,0,150,False,False
10,8,3,0,down,False,0.442313,0,-0.01,0,150,False,False
10,9,3,1,right,False,0.42398,0,-0.01,0,150,False,False
10,10,4,1,down,False,0.320646,0,-0.01,0,150,False,False
10,11,3,1,up,False,0.387313,0,-0.01,0,150,False,False
10,12,3,2,right,False,0.320646,0,-0.01,0,150,False,False
10,13,3,3,right,False,0.472313,0,-0.01,0,150,False,False
10,14,2,3,up,False,0.28398,0,-0.01,0,150,False,False
10,15,3,3,down,False,0.472313,0,-0.01,0,150,False,False
10,16,3,2,left,False,0.28398,0,-0.01,0,150,False,False
10,17,3,1,left,False,0.472313,0,-0.01,0,150,False,False
10,18,3,2,right,False,0.320646,0,-0.01,0,150,False,False
10,19,3,1,left,False,0.472313,0,-0.01,0,150,False,False
10,20,3,0,left,False,0.320646,0,-0.01,0,150,False,False
10,21,4,0,down,False,0.42398,0,-0.01,0,150,False,False
10,22,5,0,down,False,0.405646,0,-0.01,0,150,False,False
10,23,6,0,down,False,0.387313,0,-0.01,0,150,False,False
10,24,6,1,right,False,0.36898,0,-0.01,0,150,False,False
10,25,6,0,left,False,0.350646,0,-0.01,0,150,False,False
10,26,7,0,down,False,0.36898,0,-0.01,0,150,False,False
10,27,6,0,up,False,0.520646,0,-0.01,0,150,False,False
10,28,6,1,right,False,0.36898,0,-0.01,0,150,False,False
10,29,6,0,left,False,0.350646,0,-0.01,0,150,False,False
10,30,6,1,right,False,0.36898,0,-0.01,0,150,False,False
10,31,6,0,left,False,0.350646,0,-0.01,0,150,False,False
10,32,5,0,up,False,0.36898,0,-0.01,0,150,False,False
10,33,6,0,down,False,0.387313,0,-0.01,0,150,False,False
10,34,5,0,up,False,0.36898,0,-0.01,0,150,False,False
10,35,6,0,down,False,0.387313,0,-0.01,0,150,False,False
10,36,6,1,right,False,0.36898,0,-0.01,0,150,False,False
10,37,6,0,left,False,0.350646,0,-0.01,0,150,False,False
10,38,5,0,up,False,0.36898,0,-0.01,0,150,False,False
10,39,5,1,right,False,0.387313,0,-0.01,0,150,False,False
10,40,4,1,up,False,0.36898,0,-0.01,0,150,False,False
10,41,3,1,up,False,0.387313,0,-0.01,0,150,False,False
10,42,4,1,down,False,0.320646,0,-0.01,0,150,False,False
10,43,3,1,up,False,0.387313,0,-0.01,0,150,False,False
10,44,3,0,left,False,0.320646,0,-0.01,0,150,False,False
10,45,3,1,right,False,0.42398,0,-0.01,0,150,False,False
10,46,3,0,left,False,0.320646,0,-0.01,0,150,False,False
10,47,2,0,up,False,0.42398,0,-0.01,0,150,False,False
10,48,3,0,down,False,0.442313,0,-0.01,0,150,False,False
10,49,3,1,right,False,0.42398,0,-0.01,0,150,False,False
10,50,3,2,right,False,0.320646,0,-0.01,0,150,False,False
10,51,3,3,right,False,0.472313,0,-0.01,0,150,False,False
10,52,3,4,right,False,0.28398,0,-0.01,0,150,False,False
10,53,2,4,up,False,0.265646,0,-0.01,0,150,False,False
10,54,2,5,right,False,0.36898,0,-0.01,0,150,False,False
10,55,2,4,left,False,0.265646,0,-0.01,0,150,False,False
10,56,2,5,right,False,0.36898,0,-0.01,0,150,False,False
10,57,3,5,down,False,0.265646,0,-0.01,0,150,False,False
10,58,2,5,up,False,0.332313,0,-0.01,0,150,False,False
10,59,2,6,right,False,0.265646,0,-0.01,0,150,False,False
10,60,3,6,down,False,0.247313,0,-0.01,0,150,False,False
10,61,2,6,up,False,0.31398,0,-0.01,0,150,False,False
10,62,1,6,up,False,0.247313,0,-0.01,0,150,False,False
10,63,1,7,right,False,0.265646,0,-0.01,0,150,False,False
10,64,2,7,down,False,0.332313,0,-0.01,0,150,False,False
10,65,1,7,up,False,0.22898,0,-0.01,0,150,False,False
10,66,1,6,left,False,0.332313,0,-0.01,0,150,False,False
10,67,0,6,up,False,0.265646,0,-0.01,0,150,False,False
10,68,1,6,down,False,0.36898,0,-0.01,0,150,False,False
10,69,1,7,right,False,0.265646,0,-0.01,0,150,False,False
10,70,1,6,left,False,0.332313,0,-0.01,0,150,False,False
10,71,1,5,left,False,0.265646,0,-0.01,0,150,False,False
10,72,1,6,right,False,0.36898,0,-0.01,0,150,False,False
10,73,2,6,down,False,0.265646,0,-0.01,0,150,False,False
10,74,1,6,up,False,0.247313,0,-0.01,0,150,False,False
10,75,0,6,up,False,0.265646,0,-0.01,0,150,False,False
10,76,0,5,left,False,0.36898,0,-0.01,0,150,False,False
10,77,1,5,down,False,0.387313,0,-0.01,0,150,False,False
10,78,0,5,up,False,0.36898,0,-0.01,0,150,False,False
10,79,0,4,left,False,0.387313,0,-0.01,0,150,False,False
10,80,0,5,right,False,0.490646,0,-0.01,0,150,False,False
10,81,0,4,left,False,0.387313,0,-0.01,0,150,False,False
10,82,0,5,right,False,0.490646,0,-0.01,0,150,False,False
10,83,1,5,down,False,0.387313,0,-0.01,0,150,False,False
10,84,1,6,right,False,0.36898,0,-0.01,0,150,False,False
10,85,1,5,left,False,0.265646,0,-0.01,0,150,False,False
10,86,0,5,up,False,0.36898,0,-0.01,0,150,False,False
10,87,0,6,right,False,0.387313,0,-0.01,0,150,False,False
10,88,0,7,right,False,0.36898,0,-0.01,0,150,False,False
10,89,1,7,down,False,0.350646,0,-0.01,0,150,False,False
10,90,0,7,up,False,0.332313,0,-0.01,0,150,False,False
10,91,0,6,left,False,0.350646,0,-0.01,0,150,False,False
10,92,0,5,left,False,0.36898,0,-0.01,0,150,False,False
10,93,0,4,left,False,0.387313,0,-0.01,0,150,False,False
10,94,0,3,left,False,0.490646,0,-0.01,0,150,False,False
10,95,0,2,left,False,0.50898,0,-0.01,0,150,False,False
10,96,1,2,down,False,0.527313,0,-0.01,0,150,False,False
10,97,1,1,left,False,0.50898,0,-0.01,0,150,False,False
10,98,1,0,left,False,0.442313,0,-0.01,0,150,False,False
10,99,2,0,down,False,0.460646,0,-0.01,0,150,True,False
11,0,0,1,right,False,0.56398,0,-0.01,0,150,False,False
11,1,0,2,right,False,0.545646,0,-0.01,0,150,False,False
11,2,0,1,left,False,0.527313,0,-0.01,0,150,False,False
11,3,0,0,left,False,0.545646,0,-0.01,0,150,False,False
11,4,1,0,down,False,0.56398,0,-0.01,0,150,False,False
11,5,2,0,down,False,0.545646,0,-0.01,0,150,False,False
11,6,2,1,right,False,0.442313,0,-0.01,0,150,False,False
11,7,2,2,right,False,0.42398,0,-0.01,0,150,False,False
11,8,3,2,down,False,0.320646,0,-0.01,0,150,False,False
11,9,2,2,up,False,0.387313,0,-0.01,0,150,False,False
11,10,2,3,right,False,0.320646,0,-0.01,0,150,False,False
11,11,2,2,left,False,0.387313,0,-0.01,0,150,False,False
11,12,3,2,down,False,0.320646,0,-0.01,0,150,False,False
11,13,2,2,up,False,0.387313,0,-0.01,0,150,False,False
11,14,1,2,up,False,0.320646,0,-0.01,0,150,False,False
11,15,2,2,down,False,0.50898,0,-0.01,0,150,False,False
11,16,2,3,right,False,0.320646,0,-0.01,0,150,False,False
11,17,2,4,right,False,0.387313,0,-0.01,0,150,False,False
11,18,2,5,right,False,0.36898,0,-0.01,0,150,False,False
11,19,3,5,down,False,0.265646,0,-0.01,0,150,False,False
11,20,2,5,up,False,0.247313,0,-0.01,0,150,False,False
11,21,1,5,up,False,0.265646,0,-0.01,0,150,False,False
11,22,0,5,up,False,0.36898,0,-0.01,0,150,False,False
11,23,1,5,down,False,0.387313,0,-0.01,0,150,False,False
11,24,0,5,up,False,0.36898,0,-0.01,0,150,False,False
11,25,1,5,down,False,0.387313,0,-0.01,0,150,False,False
11,26,1,6,right,False,0.36898,0,-0.01,0,150,False,False
11,27,0,6,up,False,0.265646,0,-0.01,0,150,False,False
11,28,0,5,left,False,0.45398,0,-0.01,0,150,False,False
11,29,0,4,left,False,0.387313,0,-0.01,0,150,False,False
11,30,0,5,right,False,0.575646,0,-0.01,0,150,False,False
11,31,0,6,right,False,0.387313,0,-0.01,0,150,False,False
11,32,1,6,down,False,0.45398,0,-0.01,0,150,False,False
11,33,2,6,down,False,0.265646,0,-0.01,0,150,False,False
11,34,2,5,left,False,0.247313,0,-0.01,0,150,False,False
11,35,2,6,right,False,0.265646,0,-0.01,0,150,False,False
11,36,1,6,up,False,0.247313,0,-0.01,0,150,False,False
11,37,0,6,up,False,0.265646,0,-0.01,0,150,False,False
11,38,0,5,left,False,0.45398,0,-0.01,0,150,False,False
11,39,0,6,right,False,0.387313,0,-0.01,0,150,False,False
11,40,0,5,left,False,0.45398,0,-0.01,0,150,False,False
11,41,0,4,left,False,0.387313,0,-0.01,0,150,False,False
11,42,0,5,right,False,0.575646,0,-0.01,0,150,False,False
11,43,0,6,right,False,0.387313,0,-0.01,0,150,False,False
11,44,0,5,left,False,0.45398,0,-0.01,0,150,False,False
11,45,0,4,left,False,0.387313,0,-0.01,0,150,False,False
11,46,0,5,right,False,0.575646,0,-0.01,0,150,False,False
11,47,0,6,right,False,0.387313,0,-0.01,0,150,False,False
11,48,0,5,left,False,0.45398,0,-0.01,0,150,False,False
11,49,1,5,down,False,0.387313,0,-0.01,0,150,False,False
11,50,0,5,up,False,0.36898,0,-0.01,0,150,False,False
11,51,0,6,right,False,0.387313,0,-0.01,0,150,False,False
11,52,1,6,down,False,0.45398,0,-0.01,0,150,False,False
11,53,1,7,right,False,0.265646,0,-0.01,0,150,False,False
11,54,2,7,down,False,0.332313,0,-0.01,0,150,False,False
11,55,2,6,left,False,0.31398,0,-0.01,0,150,False,False
11,56,2,7,right,False,0.247313,0,-0.01,0,150,False,False
11,57,1,7,up,False,0.31398,0,-0.01,0,150,False,False
11,58,2,7,down,False,0.332313,0,-0.01,0,150,False,False
11,59,2,8,right,False,0.31398,0,-0.01,0,150,False,False
11,60,1,8,up,False,0.210646,0,-0.01,0,150,False,False
11,61,2,8,down,False,0.22898,0,-0.01,0,150,False,False
11,62,3,8,down,False,0.210646,0,-0.01,0,150,False,False
11,63,2,8,up,False,0.277313,0,-0.01,0,150,False,False
11,64,2,9,right,False,0.210646,0,-0.01,0,150,False,False
11,65,3,9,down,False,0.277313,0,-0.01,0,150,False,False
11,66,3,8,left,False,0.25898,0,-0.01,0,150,False,False
11,67,4,8,down,False,0.277313,0,-0.01,0,150,False,False
11,68,4,9,right,False,0.17398,0,-0.01,0,150,False,False
11,69,3,9,up,False,0.240646,0,-0.01,0,150,False,False
11,70,3,8,left,False,0.25898,0,-0.01,0,150,False,False
11,71,3,9,right,False,0.277313,0,-0.01,0,150,False,False
11,72,2,9,up,False,0.25898,0,-0.01,0,150,False,False
11,73,2,8,left,False,0.277313,0,-0.01,0,150,False,False
11,74,2,7,left,False,0.210646,0,-0.01,0,150,False,False
11,75,2,6,left,False,0.31398,0,-0.01,0,150,False,False
11,76,1,6,up,False,0.247313,0,-0.01,0,150,False,False
11,77,1,5,left,False,0.265646,0,-0.01,0,150,False,False
11,78,2,5,down,False,0.36898,0,-0.01,0,150,False,False
11,79,1,5,up,False,0.265646,0,-0.01,0,150,False,False
11,80,2,5,down,False,0.36898,0,-0.01,0,150,False,False
11,81,1,5,up,False,0.265646,0,-0.01,0,150,False,False
11,82,0,5,up,False,0.36898,0,-0.01,0,150,False,False
11,83,1,5,down,False,0.387313,0,-0.01,0,150,False,False
11,84,1,6,right,False,0.36898,0,-0.01,0,150,False,False
11,85,0,6,up,False,0.265646,0,-0.01,0,150,False,False
11,86,1,6,down,False,0.45398,0,-0.01,0,150,False,False
11,87,0,6,up,False,0.265646,0,-0.01,0,150,False,False
11,88,0,5,left,False,0.45398,0,-0.01,0,150,False,False
11,89,0,4,left,False,0.387313,0,-0.01,0,150,False,False
11,90,0,5,right,False,0.575646,0,-0.01,0,150,False,False
11,91,0,6,right,False,0.387313,0,-0.01,0,150,False,False
11,92,1,6,down,False,0.45398,0,-0.01,0,150,False,False
11,93,1,7,right,False,0.265646,0,-0.01,0,150,False,False
11,94,1,8,right,False,0.332313,0,-0.01,0,150,False,False
11,95,2,8,down,False,0.22898,0,-0.01,0,150,False,False
11,96,3,8,down,False,0.210646,0,-0.01,0,150,False,False
11,97,4,8,down,False,0.277313,0,-0.01,0,150,False,False
11,98,4,9,right,False,0.17398,0,-0.01,0,150,False,False
11,99,3,9,up,False,0.240646,0,-0.01,0,150,True,False
12,0,0,1,right,False,0.56398,0,-0.01,0,150,False,False
12,1,0,2,right,False,0.545646,0,-0.01,0,150,False,False
12,2,0,3,right,False,0.442313,0,-0.01,0,150,False,False
12,3,0,4,right,False,0.42398,0,-0.01,0,150,False,False
12,4,0,5,right,False,0.405646,0,-0.01,0,150,False,False
12,5,0,4,left,False,0.472313,0,-0.01,0,150,False,False
12,6,1,4,down,False,0.405646,0,-0.01,0,150,False,False
12,7,1,5,right,False,0.302313,0,-0.01,0,150,False,False
12,8,0,5,up,False,0.36898,0,-0.01,0,150,False,False
12,9,0,4,left,False,0.472313,0,-0.01,0,150,False,False
12,10,0,3,left,False,0.405646,0,-0.01,0,150,False,False
12,11,0,2,left,False,0.42398,0,-0.01,0,150,False,False
12,12,0,3,right,False,0.442313,0,-0.01,0,150,False,False
12,13,0,2,left,False,0.42398,0,-0.01,0,150,False,False
12,14,0,3,right,False,0.442313,0,-0.01,0,150,False,False
12,15,0,4,right,False,0.42398,0,-0.01,0,150,False,False
12,16,1,4,down,False,0.405646,0,-0.01,0,150,False,False
12,17,0,4,up,False,0.302313,0,-0.01,0,150,False,False
12,18,0,5,right,False,0.405646,0,-0.01,0,150,False,False
12,19,1,5,down,False,0.472313,0,-0.01,0,150,False,False
12,20,2,5,down,False,0.36898,0,-0.01,0,150,False,False
12,21,2,4,left,False,0.265646,0,-0.01,0,150,False,False
12,22,3,4,down,False,0.28398,0,-0.01,0,150,False,False
12,23,3,3,left,False,0.350646,0,-0.01,0,150,False,False
12,24,2,3,up,False,0.36898,0,-0.01,0,150,False,False
12,25,1,3,up,False,0.302313,0,-0.01,0,150,False,False
12,26,2,3,down,False,0.320646,0,-0.01,0,150,False,False
12,27,1,3,up,False,0.302313,0,-0.01,0,150,False,False
12,28,1,2,left,False,0.320646,0,-0.01,0,150,False,False
12,29,1,3,right,False,0.42398,0,-0.01,0,150,False,False
12,30,1,4,right,False,0.320646,0,-0.01,0,150,False,False
12,31,0,4,up,False,0.302313,0,-0.01,0,150,False,False
12,32,1,4,down,False,0.405646,0,-0.01,0,150,False,False
12,33,0,4,up,False,0.302313,0,-0.01,0,150,False,False
12,34,0,5,right,False,0.405646,0,-0.01,0,150,False,False
12,35,1,5,down,False,0.472313,0,-0.01,0,150,False,False
12,36,0,5,up,False,0.36898,0,-0.01,0,150,False,False
12,37,0,4,left,False,0.472313,0,-0.01,0,150,False,False
12,38,0,3,left,False,0.405646,0,-0.01,0,150,False,False
12,39,1,3,down,False,0.42398,0,-0.01,0,150,False,False
12,40,1,4,right,False,0.320646,0,-0.01,0,150,False,False
12,41,2,4,down,False,0.302313,0,-0.01,0,150,False,False
12,42,2,3,left,False,0.28398,0,-0.01,0,150,False,False
12,43,3,3,down,False,0.302313,0,-0.01,0,150,False,False
12,44,3,4,right,False,0.36898,0,-0.01,0,150,False,False
12,45,2,4,up,False,0.350646,0,-0.01,0,150,False,False
12,46,3,4,down,False,0.28398,0,-0.01,0,150,False,False
12,47,3,5,right,False,0.350646,0,-0.01,0,150,False,False
12,48,2,5,up,False,0.247313,0,-0.01,0,150,False,False
12,49,2,6,right,False,0.265646,0,-0.01,0,150,False,False
12,50,2,7,right,False,0.332313,0,-0.01,0,150,False,False
12,51,2,6,left,False,0.31398,0,-0.01,0,150,False,False
12,52,2,7,right,False,0.332313,0,-0.01,0,150,False,False
12,53,2,8,right,False,0.31398,0,-0.01,0,150,False,False
12,54,2,7,left,False,0.295646,0,-0.01,0,150,False,False
12,55,2,6,left,False,0.31398,0,-0.01,0,150,False,False
12,56,2,7,right,False,0.332313,0,-0.01,0,150,False,False
12,57,2,6,left,False,0.31398,0,-0.01,0,150,False,False
12,58,2,7,right,False,0.332313,0,-0.01,0,150,False,False
12,59,3,7,down,False,0.31398,0,-0.01,0,150,False,False
12,60,2,7,up,False,0.210646,0,-0.01,0,150,False,False
12,61,3,7,down,False,0.31398,0,-0.01,0,150,False,False
12,62,3,6,left,False,0.210646,0,-0.01,0,150,False,False
12,63,3,5,left,False,0.22898,0,-0.01,0,150,False,False
12,64,3,4,left,False,0.247313,0,-0.01,0,150,False,False
12,65,3,5,right,False,0.350646,0,-0.01,0,150,False,False
12,66,3,6,right,False,0.247313,0,-0.01,0,150,False,False
12,67,3,5,left,False,0.22898,0,-0.01,0,150,False,False
12,68,2,5,up,False,0.247313,0,-0.01,0,150,False,False
12,69,2,4,left,False,0.265646,0,-0.01,0,150,False,False
12,70,3,4,down,False,0.28398,0,-0.01,0,150,False,False
12,71,3,3,left,False,0.350646,0,-0.01,0,150,False,False
12,72,4,3,down,False,0.36898,0,-0.01,0,150,False,False
12,73,5,3,down,False,0.350646,0,-0.01,0,150,False,False
12,74,4,3,up,False,0.417313,0,-0.01,0,150,False,False
12,75,3,3,up,False,0.350646,0,-0.01,0,150,False,False
12,76,4,3,down,False,0.36898,0,-0.01,0,150,False,False
12,77,5,3,down,False,0.350646,0,-0.01,0,150,False,False
12,78,4,3,up,False,0.417313,0,-0.01,0,150,False,False
12,79,4,2,left,False,0.350646,0,-0.01,0,150,False,False
12,80,4,1,left,False,0.45398,0,-0.01,0,150,False,False
12,81,5,1,down,False,0.387313,0,-0.01,0,150,False,False
12,82,6,1,down,False,0.45398,0,-0.01,0,150,False,False
12,83,5,1,up,False,0.265646,0,-0.01,0,150,False,False
12,84,6,1,down,False,0.45398,0,-0.01,0,150,False,False
12,85,7,1,down,False,0.265646,0,-0.01,0,150,False,False
12,86,6,1,up,False,0.247313,0,-0.01,0,150,False,False
12,87,7,1,down,False,0.265646,0,-0.01,0,150,False,False
12,88,8,1,down,False,0.247313,0,-0.01,0,150,False,False
12,89,7,1,up,False,0.39898,0,-0.01,0,150,False,False
12,90,7,0,left,False,0.247313,0,-0.01,0,150,False,False
12,91,6,0,up,False,0.435646,0,-0.01,0,150,False,False
12,92,6,1,right,False,0.45398,0,-0.01,0,150,False,False
12,93,6,0,left,False,0.265646,0,-0.01,0,150,False,False
12,94,6,1,right,False,0.45398,0,-0.01,0,150,False,False
12,95,6,0,left,False,0.265646,0,-0.01,0,150,False,False
